0,5,71,0.668
1,4,61,0.125
2,5,58,0.148
3,6,65,0.211
4,2,79,0.0
5,6,73,0.043
6,7,52,0.185
7,5,67,0.21
8,4,51,0.233
9,6,59,0.353
10,4,68,0.715
11,6,77,0.839
12,3,59,0.377
13,3,83,0.079
14,6,55,0.155
15,5,59,0.077
16,4,62,0.154
17,6,77,0.16
18,5,65,0.319
19,6,67,0.297
20,3,70,0.096
21,5,67,0.429
22,5,82,0.161
23,3,73,0.255
24,4,64,0.417
25,5,58,0.371
26,4,70,0.784
27,5,70,0.065
28,6,52,0.22
29,4,68,0.11
30,3,62,0.43
31,5,74,0.154
32,7,61,0.316
33,3,68,0.074
34,5,60,0.229
35,6,54,0.235
36,4,67,0.263
37,6,61,0.668
38,6,49,0.033
39,6,68,0.102
40,4,62,0.14
41,5,59,0.114
42,4,62,0.26
43,4,72,0.254
44,5,61,0.273
45,5,56,0.663
46,3,69,0.143
47,4,63,0.505
48,6,78,0.084
49,3,54,0.781
50,6,56,0.205
51,6,62,0.856
52,5,73,0.116
53,3,73,0.058
54,4,57,0.247
55,2,72,0.0
56,6,66,0.297
57,5,65,0.373
58,3,76,0.177
59,5,69,0.7
60,2,92,0.0
61,6,71,0.063
62,6,58,0.785
63,6,73,0.676
64,4,63,0.229
65,5,73,0.098
66,4,76,0.173
67,6,76,0.228
68,3,67,0.033
69,4,72,0.815
70,3,76,0.177
71,4,77,0.256
72,5,66,0.266
73,3,59,0.194
74,5,76,0.387
75,6,63,0.408
76,3,47,0.045
77,2,62,0.0
78,7,58,0.622
79,4,72,0.238
80,5,72,0.289
81,3,52,0.324
82,6,66,0.159
83,6,65,0.145
84,4,59,0.264
85,5,59,0.375
86,4,75,0.111
87,3,57,0.096
88,7,70,0.2
89,6,56,0.161
90,7,51,0.51
91,6,80,0.168
92,4,76,0.38
93,3,73,0.077
94,7,60,0.168
95,5,75,0.354
96,4,58,0.644
97,7,64,0.282
98,4,64,0.44
99,4,54,0.146
100,6,57,0.332
101,5,76,0.11
102,4,64,0.382
103,7,74,0.764
104,4,71,0.635
105,6,72,0.413
106,5,56,0.387
107,4,68,1.063
108,3,72,0.126
109,6,73,0.466
110,4,72,0.275
111,3,60,0.079
112,6,64,0.153
113,3,58,0.109
114,5,60,0.168
115,6,81,0.082
116,3,81,0.529
117,3,79,0.266
118,3,54,0.034
119,6,53,0.143
120,5,74,0.173
121,7,59,0.474
122,4,74,0.495
123,4,66,0.127
124,7,52,0.347
125,4,63,0.398
126,6,77,0.291
127,7,58,0.36
128,4,73,0.412
129,6,70,0.24
130,6,70,0.154
131,6,75,0.384
132,6,63,0.328
133,5,74,0.11
134,5,56,0.394
135,6,55,0.504
136,5,60,1.366
137,5,50,0.313
138,6,59,0.238
139,4,79,0.166
140,5,83,0.785
141,8,59,0.393
142,5,58,0.151
143,4,89,0.728
144,3,61,0.112
145,6,80,0.624
146,6,62,0.14
147,4,64,0.827
148,4,67,0.315
149,6,66,0.201
150,5,62,0.245
151,5,64,0.756
152,6,69,0.129
153,4,63,0.476
154,4,58,0.688
155,6,70,0.405
156,4,65,0.311
157,5,65,0.276
158,4,62,0.309
159,6,73,0.186
160,4,79,0.196
161,5,74,0.423
162,5,71,0.652
163,4,64,0.237
164,6,58,0.197
165,3,70,0.056
166,3,74,0.084
167,4,71,0.543
168,6,75,0.55
169,6,53,0.181
170,5,58,0.143
171,6,72,0.051
172,3,58,0.179
173,3,82,0.305
174,4,47,0.42
175,5,58,0.613
176,7,68,0.2
177,5,66,0.48
178,4,65,0.197
179,4,61,0.369
180,6,69,0.229
181,6,67,0.312
182,6,60,0.286
183,4,63,0.295
184,6,72,0.448
185,4,61,0.581
186,2,63,0.0
187,4,77,0.166
188,6,69,0.296
189,6,73,0.269
190,6,70,0.072
191,6,55,0.281
192,3,71,0.709
193,5,81,0.235
194,7,69,0.08
195,6,64,0.197
196,7,60,0.19
197,2,89,0.0
198,5,61,0.175
199,4,73,0.432
