0,5,66,0.155
1,7,55,8.776
2,4,52,35.344
3,5,62,2.16
4,4,73,5.703
5,6,63,2.936
6,6,68,4.75
7,5,59,12.066
8,6,72,0.181
9,5,57,0.885
10,5,59,61.39
12,6,58,0.392
13,6,49,19.084
14,4,72,0.94
15,7,63,0.232
16,5,51,1.194
17,4,48,5.636
18,3,66,0.412
19,6,79,0.598
20,7,68,12.513
21,5,63,1.242
22,4,54,10.3
23,4,69,60.846
24,7,65,4.376
25,8,55,0.079
26,5,57,11.718
27,6,63,0.292
28,8,65,0.08
29,5,67,1.127
30,6,60,0.127
31,5,63,0.139
33,6,50,32.47
34,5,78,0.654
35,6,52,60.411
36,6,72,1.406
37,5,84,0.006
38,4,60,0.007
39,6,58,6.881
40,7,61,11.912
41,6,76,0.366
42,6,60,0.907
43,4,61,7.93
45,7,77,0.99
46,3,63,1.024
47,5,45,63.056
48,4,68,122.191
49,4,63,0.01
50,6,63,0.693
53,4,61,0.009
54,6,60,85.168
55,8,71,0.242
56,7,56,0.327
57,4,57,13.945
58,5,62,0.082
60,4,57,0.249
62,4,54,7.428
63,3,67,0.009
64,6,49,1.085
66,5,51,0.093
67,5,62,27.52
68,4,57,268.764
69,6,59,11.239
70,4,51,1.174
71,6,67,0.7
72,6,57,0.008
73,4,77,0.078
74,5,58,40.149
75,7,79,0.21
76,4,68,28.12
77,5,75,0.044
78,4,58,0.429
80,4,72,0.626
81,4,69,0.098
82,5,58,1.358
84,3,62,0.505
85,4,58,2.87
86,4,76,3.166
88,6,70,3.915
91,3,76,0.001
92,3,62,24.098
95,5,61,25.257
96,4,72,0.172
97,6,53,9.336
98,7,57,4.291
99,7,76,2.066
100,5,70,2.264
102,8,64,1.775
103,5,65,0.448
105,5,66,4.688
106,5,56,1.893
107,3,71,0.169
108,4,65,4.724
109,5,61,1.927
110,6,55,18.389
111,4,67,0.016
112,5,52,69.812
113,4,68,0.011
114,6,56,0.359
115,4,48,0.834
116,7,46,39.738
117,3,68,0.323
118,6,56,2.829
119,4,72,0.071
120,3,73,0.02
122,6,63,0.853
123,3,71,24.878
124,6,63,0.441
125,5,55,5.237
126,4,60,0.021
127,4,66,3.781
128,5,73,17.869
129,5,71,0.126
131,7,64,1.796
132,5,71,2.226
134,5,74,2.231
135,6,64,0.369
136,6,49,11.329
137,3,70,2.136
139,6,46,37.018
140,7,54,265.409
141,7,66,1.569
142,6,54,8.493
143,6,62,11.706
144,5,69,0.022
145,5,57,1.175
146,7,73,0.661
147,5,61,2.253
148,5,66,25.158
149,4,43,165.319
150,3,77,1.125
151,4,63,2.22
152,4,49,245.951
154,7,60,0.058
155,6,66,7.448
156,6,59,0.126
157,6,50,4.961
158,4,59,5.926
160,5,72,9.314
161,3,62,3.352
162,7,64,6.784
163,5,64,0.292
164,6,60,16.395
166,6,74,2.935
167,8,47,209.309
168,5,60,6.788
169,5,62,3.256
170,7,58,1.343
172,6,67,0.824
173,4,60,3.081
174,4,83,0.055
175,3,60,0.104
176,4,52,15.42
177,4,64,0.131
178,8,58,2.767
179,4,71,0.027
181,4,60,1.875
182,6,53,11.551
183,6,77,0.851
184,5,66,0.256
187,6,60,1.336
188,4,79,0.093
189,4,60,0.072
190,8,84,1.982
191,6,78,0.975
192,5,60,3.565
193,5,53,0.136
194,4,51,0.111
195,3,73,0.181
196,7,62,103.622
197,6,45,76.022
198,4,64,0.231
199,4,70,0.039
0,5,66,0.17
1,7,55,9.812
2,4,52,42.348
3,5,62,2.579
4,4,73,6.802
5,6,63,3.489
6,6,68,5.641
7,5,59,14.257
8,6,72,0.207
9,5,57,1.018
10,5,59,74.628
12,6,58,0.402
13,6,49,22.433
14,4,72,1.254
15,7,63,0.313
16,5,51,1.581
17,4,48,7.449
18,3,66,0.534
19,6,79,0.781
20,7,68,17.092
21,5,63,1.707
22,4,54,14.227
23,4,69,71.406
24,7,65,4.898
25,8,55,0.088
26,5,57,13.129
27,6,63,0.329
28,8,65,0.091
29,5,67,1.275
30,6,60,0.143
31,5,63,0.156
33,6,50,43.168
34,5,78,0.851
35,6,52,84.157
36,6,72,1.645
37,5,84,0.007
38,4,60,0.008
39,6,58,8.092
40,7,61,13.977
41,6,76,0.434
42,6,60,1.076
