2,24,26,167.887
3,6,57,0.022
4,5,53,0.008
7,7,38,0.327
8,8,51,0.037
9,12,43,0.868
10,7,61,0.044
11,10,33,6.13
12,12,41,6.287
13,4,66,0.003
14,9,42,1.078
15,10,36,0.951
18,5,70,0.005
