0,0,0,strict was too strict,0,0,0,0,0,0
1,1,1,success,0.07,0.02,0.0,0.03,0.12,7885;6509;11537;3754;26
2,0,0,strict was too strict,0,0,0,0,0,0
3,2,1,success,0.1,0.02,0.01,0.03,0.17,4608;15169;7922;7015
4,2,1,success,0.1,0.02,0.03,0.04,0.19,42861;1103;24961;48918
