7018,6453,49666,197207,59441
50628,1299,3257,13213,32780
15562,2914,1828,20141
13830,3356,3491,29386,29256
202365,206499,34549,33438
37721,174,198471
47251,49432,48362,9002,3257,16761
49134,53356,6939,5511,8452
58057,34549,174,701,22394,6167,22394
49134,53356,6939,12479
205148,9002,3786,18158
328474,328112,37100,3257,14080,10620
20514,2119,9002,202984,204490,42007
202365,206499,34549,174,7018,20057
37989,4844,38193,132165
55720,4637,2497,9605
50628,1299,9318,9689
44103,57866,1299,64049,55836
44103,6939,8902
24482,7497
13830,174,19037,11664
206499,34549,1299,58453,9808,24444
37989,4844,2914,6453,34984
58057,6939,37662,30998
50304,6939,18403
852,6461,9498,133296,45415,132573
49102,9002,3356,13652
4608,7575,3491,46261
49420,5617,5511,12479
34927,56655,3356,209,721,27064,5972
57381,42708,6461,9498
44393,35710,6939,45960
15562,2914,3356,20647
58057,1836,20485,9198
57821,24482,45430,58952
55720,3491,174,22722
55720,3491,2914,1412
205148,9002,4637,140224
131477,60068,4761
47251,49432,48362,29535,198397
49102,9002,12552
55720,6939,6461,33576,48252
13830,3356,20473
20205,6939,8551
205148,9002,6461,8001,30418
13830,3356,400479
44393,394256,6939,7610,7472
3333,9002,43973
57381,6939,52630
34927,6939,138840,45701
50304,1299,2914,38496
204092,30781,1299,13768
4608,7575,4134,140292
44393,35710,8359,43148
44393,58057,25376
328474,328112,37100,4788,132890
202365,206499,50629,4134,63835
22652,174,13999
131477,6939,61568,263073,267298
49420,15830,52320,27717
14907,3356,6453,34984,60051,208293,203214
328474,6939,4723
202365,50673,174,262287,15967
1403,6453,59605,43766
22652,1299,6461,13999
57821,12586,3257,6762,26615
202365,206499,34549,6461,53984
206499,34549,5511,12956,22927,262175
207564,6939,58552,45786
47251,49432,48362,1764,6461,11796
58057,1836,174,44585
1403,6453,5511,42020,9051
328474,328112,37100,6461,8100
59919,41327,12741,20960
49673,25198
34927,6939,23947,132639
34549,5511,2914,1916,2715
58057,6939,1299,58453,9808
57821,6939,20473,200965
34927,56655,6939,59395
24482,8551
13830,6939,52320,61832,266188
29504,6461,9498,9829,17813
49420,15830,1299,14265
59919,41327,3491
57381,6939,4775,132199
50628,1299,6762,6713
34549,6461,35994,20940
207564,56655,39386,25019,39891
132825,174,267420,263049
49134,53356,6939,7552
50304,1299,27947
50300,3462
58057,34549,174,7545,4739
58057,34549,174,16735,262765,262797
15562,2914,12129,401307,399363
49432,48362,7713
58057,6939,32097,33387
20205,6939,54614
34927,174,31133,43298,59796
202365,50673,174,54198
58057,1836,6830,23520,22724,14522
57821,6939,4766,9578
57381,6939,24203
44393,35710,55685,55701
1403,6939,37273,37619,37228
58057,1836,3356,6461,398757
34854,1299,174,13693
58057,1836,3356,3786,38091,38669
202365,206499,34549,3356,28469
44393,35710,4809,3356,8607,58040
37721,37468,61832,262468
57821,12586,3257,3491,35908
37989,4844,2914,174,398397
20205,6939,53427,61810
61218,24961,1239
57821,12586,3257,3356,64049,55836,17488
49673,48858,9050,205275
44103,57866,2914,14244,19988
57381,6939,16509
14907,2914,16509
61218,24961,3356,7018,20057
49432,48362,29119,57910
34927,6939,33891,60068,57695,44406
57821,12586,31025,20485,39134,197695
20205,6939,263152
852,3356,139341,21859
58057,1836,6830,206662
328474,328112,37100,3216,3325
20514,1299,6762,16735,267020
202365,50673,174,4134,134420
204092,30781,3356,53062,263573
132825,3491,6453,4755
37989,4844,2914,1299,3326,39130
205148,49102,174,20764,30960,41748
139589,31500,207651
207564,6939,1299,58453,9808
34854,9498,132884,58656,38017
328474,328112,37271,6453,4755,23257
55720,4635,6939,51918
132825,4635,45899
24482,263237,52580
3549,3356,209,721,27066,647
61218,24961,3356,58453,9808
20514,1299,20473
57381,42708,34309,16024
44393,394256,6939,12400
58057,6939,60539
17639,3491,7018,53497
14907,6939,60539
15562,2914,174,7713
61218,24961,270714
55720,2914,3356,9002,41798,39824
15562,2914,6762,26615,262503,269528
139589,6939,7545,9942,17668
44393,35710,9299
328474,328112,37100,1299,58453,9808
58057,34549,20485,60840
22652,174,4134,140265
328474,328112,37100,1299,21859,25820
17639,4800
55720,4637,3356,53181,267027
34854,3462
14907,1239,4837,17622
47251,49432,48362,9002,16509
29504,15935,174,3356,209,721
34927,6939,39184
44393,394256,6939,28142,52677
34549,58299,41051,197919
852,3356,9121,47524
50628,35280,15133
37989,6939,26554,22379
55720,6939,265175,271552
57381,42708,3292,210210
202365,206499,34549,6461,4637,17709,24154
61218,6939,9049,59738
37721,6461,13767
1403,6453,5416
58057,34549,174,3786
49673,3216,3356,53062,270461
131477,4826,17792
7018,1299,6774
205148,49102,9002,8732,197896
3333,2914,54113
57381,6939,2914,38496
34927,56655,6939,48237,35819
37989,7713
55720,6939,29049,60258
202365,57344,60656
3333,17557,56167
58057,6939,4637,8849,199762,199376
37721,6939,262342
15562,2914,6762,31287,39246
61218,24961,1299,12389,50223
202365,206499,34549,174,1916,28609
13830,3356,701
50628,1299,8551,202940
34549,37468,28220,262509,262992
7018,32934
7018,6830,5089
34854,6939,23089,62622
34927,174,58453,9808
58057,1836,3356,3549,267898
