56861,IR,32,53
58342,US,38,-97
58823,ID,-5,120
59177,IN,20,77
59469,DK,56,10
59733,MD,47,29
61522,CL,-30,-71
61606,BR,-10,-55
63529,TH,15,100
132240,NZ,-41,174
133011,IN,20,77
133675,IN,20,77
134165,AU,-27,133
134625,ID,-5,120
135056,HK,22.25,114.17
135737,IN,20,77
135884,IN,20,77
137468,SG,1.37,103.8
138154,IN,20,77
139745,AU,-27,133
139975,ID,-5,120
140132,IN,20,77
150678,IN,20,77
207442,IQ,33,44
208575,CH,47,8
262195,AR,-34,-64
262217,CR,10,-84
263798,CO,4,-72
264853,PY,-23,-58
265508,MX,23,-102
265766,CR,10,-84
271718,BR,-10,-55
271749,BR,-10,-55
271753,BR,-10,-55
272158,BR,-10,-55
272163,BR,-10,-55
272181,BR,-10,-55
272182,BR,-10,-55
272244,BR,-10,-55
272248,BR,-10,-55
272253,BR,-10,-55
272268,BR,-10,-55
272450,BR,-10,-55
272460,BR,-10,-55
272467,BR,-10,-55
272479,BR,-10,-55
272533,BR,-10,-55
272597,BR,-10,-55
272615,BR,-10,-55
272671,BR,-10,-55
272695,BR,-10,-55
272707,BR,-10,-55
272718,BR,-10,-55
272724,BR,-10,-55
272727,BR,-10,-55
272756,BR,-10,-55
272776,BR,-10,-55
273580,BR,-10,-55
273657,BR,-10,-55
273666,BR,-10,-55
273686,BR,-10,-55
2484,FR,46,2
139862,AU,-27,133
34485,RU,60,100
45223,TH,15,100
136024,NZ,-41,174
269746,CO,4,-72
8915,RU,60,100
11752,BR,-10,-55
23015,CA,60,-95
25238,CZ,49.75,15.5
45241,SG,1.37,103.8
58854,CN,35,105
59043,CN,35,105
63689,CN,35,105
133396,NZ,-41,174
133465,CN,35,105
136870,ID,-5,120
137784,CN,35,105
141754,PH,13,122
147305,NZ,-41,174
1724,FR,46,2
2060,FR,46,2
2418,FR,46,2
2457,FR,46,2
5630,FR,46,2
9242,HK,22.25,114.17
9881,AU,-27,133
10157,KR,37,127.5
17755,AU,-27,133
18244,CN,35,105
23892,TH,15,100
24144,CN,35,105
24352,CN,35,105
24353,CN,35,105
24356,CN,35,105
24358,CN,35,105
24367,CN,35,105
24371,CN,35,105
28474,MX,23,-102
28475,MX,23,-102
29554,RU,60,100
38357,CN,35,105
38847,TW,23.5,1
39082,RO,46,25
44807,RO,46,25
50165,UA,49,32
52475,AR,-34,-64
53035,BR,-10,-55
53082,BR,-10,-55
55659,ID,-5,120
55962,CN,35,105
55988,CN,35,105
56124,IN,20,77
59025,CN,35,105
59072,CN,35,105
63655,CN,35,105
131482,CN,35,105
131512,CN,35,105
131542,CN,35,105
131847,KR,37,127.5
132749,IN,20,77
132763,IN,20,77
132813,HK,22.25,114.17
133019,AU,-27,133
133027,HK,22.25,114.17
133108,NZ,-41,174
133265,IN,20,77
133370,NZ,-41,174
134730,NZ,-41,174
135393,NZ,-41,174
136015,NZ,-41,174
136694,IN,20,77
136965,NZ,-41,174
136984,NZ,-41,174
137606,IN,20,77
137711,CN,35,105
137791,CN,35,105
138378,CN,35,105
138393,CN,35,105
138483,AU,-27,133
138576,HK,22.25,114.17
139112,CN,35,105
139226,HK,22.25,114.17
139852,PH,13,122
140666,HK,22.25,114.17
140680,NZ,-41,174
141784,IN,20,77
142442,IN,20,77
146781,CN,35,105
147045,NZ,-41,174
150305,AU,-27,133
150955,ID,-5,120
150963,ID,-5,120
150991,ID,-5,120
151151,IN,20,77
199251,RU,60,100
205109,HK,22.25,114.17
208225,PL,52,20
213326,IN,20,77
264687,AR,-34,-64
264914,BR,-10,-55
266532,BR,-10,-55
266736,CO,4,-72
266737,CO,4,-72
266877,CO,4,-72
267803,HN,15,-86.5
267857,CO,4,-72
269791,EC,-2,-77.5
269867,CO,4,-72
269885,CO,4,-72
270152,MX,23,-102
272157,BR,-10,-55
272210,BR,-10,-55
273573,BR,-10,-55
61218,DE,51,9
212168,GB,54,-2
272626,BR,-10,-55
24235,TW,23.5,1
132651,ID,-5,120
210912,GB,54,-2
150090,IN,20,77
272477,BR,-10,-55
147002,HK,22.25,114.17
137686,CN,35,105
31025,DE,51,9
16265,NL,52.5,5.75
137367,ID,-5,120
23815,JP,36,138
139774,CN,35,105
38255,CN,35,105
17711,TW,23.5,1
7717,ID,-5,120
50263,UA,49,32
11383,US,38,-97
51603,GB,54,-2
31713,BE,50.83,4
24745,RO,46,25
150220,ID,-5,120
55518,SG,1.37,103.8
63516,ID,-5,120
131744,ID,-5,120
134187,FR,46,2
272717,BR,-10,-55
10133,TW,23.5,1
24133,CN,35,105
59360,HK,22.25,114.17
56755,CH,47,8
38790,AU,-27,133
21132,PL,52,20
139589,CN,35,105
7481,TW,23.5,1
4040,KR,37,127.5
134140,PH,13,122
146919,IN,20,77
272605,BR,-10,-55
139657,TH,15,100
138373,CN,35,105
4652,TH,15,100
131074,AU,-27,133
272534,BR,-10,-55
141442,BD,24,90
137794,CN,35,105
139638,HK,22.25,114.17
23640,JP,36,138
138959,HK,22.25,114.17
28569,MX,23,-102
45274,NP,28,84
132110,HK,22.25,114.17
142135,HK,22.25,114.17
272184,BR,-10,-55
2210,FR,46,2
23708,US,38,-97
24047,US,38,-97
60116,FI,64,26
132553,CN,35,105
4789,CN,35,105
44393,CH,47,8
41904,RU,60,100
137490,NL,52.5,5.75
35708,DE,51,9
134673,NZ,-41,174
134696,HK,22.25,114.17
7598,GB,54,-2
204677,TW,23.5,1
139931,BD,24,90
9609,JP,36,138
28345,BR,-10,-55
20704,AT,47.33,13.33
10358,HK,22.25,114.17
38861,SG,1.37,103.8
9143,NL,52.5,5.75
24372,CN,35,105
138369,CN,35,105
24350,CN,35,105
24370,CN,35,105
33891,DE,51,9
151062,US,38,-97
138840,ID,-5,120
5583,FR,46,2
6682,AM,40,45
11058,AR,-34,-64
38757,ID,-5,120
273683,BR,-10,-55
7632,ID,-5,120
6731,RU,60,100
38740,BT,27.5,90.5
8903,ES,40,-4
38561,AU,-27,133
4779,PH,13,122
41221,MD,47,29
271578,BR,-10,-55
7617,MO,22.17,113.55
267460,BR,-10,-55
196709,AM,40,45
272161,BR,-10,-55
272447,BR,-10,-55
17984,HK,22.25,114.17
271660,BR,-10,-55
272458,BR,-10,-55
272488,BR,-10,-55
272501,BR,-10,-55
272659,BR,-10,-55
271652,BR,-10,-55
271733,BR,-10,-55
271673,BR,-10,-55
272230,BR,-10,-55
272526,BR,-10,-55
272529,BR,-10,-55
272665,BR,-10,-55
271739,BR,-10,-55
271740,BR,-10,-55
271745,BR,-10,-55
272558,BR,-10,-55
273616,BR,-10,-55
3204,EE,59,26
271670,BR,-10,-55
271694,BR,-10,-55
272688,BR,-10,-55
272207,BR,-10,-55
141721,HK,22.25,114.17
4805,US,38,-97
272741,BR,-10,-55
55794,ID,-5,120
37930,TH,15,100
41051,CH,47,8
51648,PL,52,20
9901,NZ,-41,174
136204,AU,-27,133
132072,AU,-27,133
266722,PE,-10,-76
272284,BR,-10,-55
63953,AU,-27,133
272193,BR,-10,-55
272449,BR,-10,-55
133434,AU,-27,133
19338,CL,-30,-71
271331,BR,-10,-55
61448,AR,-34,-64
58944,HK,22.25,114.17
