as_number; country; address 
7587,ID,-5,120
61608,BR,-10,-55
39651,SE,62,15
6778,PL,52,20
56328,GB,54,-2
28377,MX,23,-102
47392,NL,52.5,5.75
271673,BR,-10,-55
134972,HK,22.25,114.17
27626,US,38,-97
50836,GB,54,-2
57416,RU,60,100
19835,CA,60,-95
13342,US,38,-97
269436,BR,-10,-55
57488,PL,52,20
4805,AU,-27,133
724,US,38,-97
29386,SY,35,38
397523,US,38,-97
47943,PT,39.5,-8
46368,US,38,-97
394935,US,38,-97
24235,TW,23.5,1
29751,US,38,-97
4652,TH,15,100
4296,US,38,-97
19372,US,38,-97
137794,CN,35,105
59572,PL,52,20
208977,RU,60,100
55257,US,38,-97
41854,RU,60,100
27153,US,38,-97
48331,MD, Republic of",4753059,US,38,-97
394680,US,38,-97
7949,US,38,-97
43603,US,38,-97
25926,US,38,-97
14044,US,38,-97
262195,AR,-34,-64
11841,US,38,-97
2634,US,38,-97
5219,US,38,-97
5730,US,38,-97
272612,BR,-10,-55
272649,BR,-10,-55
272671,BR,-10,-55
12195,US,38,-97
5715,US,38,-97
47595,RU,60,100
16807,US,38,-97
26029,US,38,-97
32028,US,38,-97
31416,SA,25,45
397496,US,38,-97
273666,BR,-10,-55
205020,DE,51,9
46738,US,38,-97
10026,JP,36,138
2767,CA,60,-95
271694,BR,-10,-55
272451,BR,-10,-55
272618,BR,-10,-55
272244,BR,-10,-55
45667,TH,15,100
11127,US,38,-97
26759,US,38,-97
3722,US,38,-97
197592,PL,52,20
270986,BR,-10,-55
21229,HU,47,20
48789,PL,52,20
398103,US,38,-97
46393,US,38,-97
37442,US,38,-97
59947,RO,46,25
40380,US,38,-97
133997,IN,20,77
329026,KE,1,38
18416,TW,23.5,1
48376,NO,62,10
272619,BR,-10,-55
39003,NL,52.5,5.75
205402,GB,54,-2
15668,IT,42.83,12.83
4446,US,38,-97
10059,KR, Republic of",37327924,NG,10,8
57057,AT,47.33,13.33
150678,IN,20,77
1387,US,38,-97
207442,IQ,33,44
4267,US,38,-97
19411,CL,-30,-71
134187,SG,1.37,103.8
272659,BR,-10,-55
204484,PL,52,20
269104,US,38,-97
53037,US,38,-97
28340,US,38,-97
399946,US,38,-97
400714,US,38,-97
202821,AL,41,20
273573,BR,-10,-55
37544,US,38,-97
7657,NZ,-41,174
6298,US,38,-97
201996,BG,43,25
393672,US,38,-97
134625,ID,-5,120
8563,RU,60,100
199677,FR,46,2
57008,KZ,48,68
13730,US,38,-97
271660,BR,-10,-55
60391,LU,49.75,6.17
272221,BR,-10,-55
272489,BR,-10,-55
271599,BR,-10,-55
40332,CA,60,-95
273650,BR,-10,-55
271579,BR,-10,-55
205698,FR,46,2
267998,BR,-10,-55
21189,UA,49,32
272707,BR,-10,-55
136237,CN,35,105
62641,US,38,-97
269170,BR,-10,-55
58823,ID,-5,120
272724,BR,-10,-55
272558,BR,-10,-55
205082,PL,52,20
17425,TH,15,100
39499,PL,52,20
14824,US,38,-97
48077,US,38,-97
48517,BE,50.83,4
206017,MD, Republic of",471408,US,38,-97
18839,US,38,-97
149765,BD,24,90
139975,ID,-5,120
272488,BR,-10,-55
272182,BR,-10,-55
272430,BR,-10,-55
212633,GB,54,-2
59581,GB,54,-2
51910,VG, British",18.547009,US,38,-97
59733,MD, Republic of",476402,US,38,-97
397064,US,38,-97
271565,BR,-10,-55
272459,BR,-10,-55
272161,BR,-10,-55
272447,BR,-10,-55
272526,BR,-10,-55
272665,BR,-10,-55
272472,BR,-10,-55
272230,BR,-10,-55
271692,BR,-10,-55
272533,BR,-10,-55
272477,BR,-10,-55
271745,BR,-10,-55
271740,BR,-10,-55
271670,BR,-10,-55
272717,BR,-10,-55
272688,BR,-10,-55
272741,BR,-10,-55
272207,BR,-10,-55
272284,BR,-10,-55
213106,DE,51,9
35005,RU,60,100
272559,BR,-10,-55
272465,BR,-10,-55
272624,BR,-10,-55
197530,PL,52,20
272457,BR,-10,-55
272461,BR,-10,-55
272181,BR,-10,-55
271723,BR,-10,-55
272549,BR,-10,-55
272596,BR,-10,-55
271753,BR,-10,-55
57153,RU,60,100
272769,BR,-10,-55
273580,BR,-10,-55
271768,US,38,-97
273680,BR,-10,-55
272190,BR,-10,-55
273616,BR,-10,-55
56861,IR, Islamic Republic of",32272441,BR,-10,-55
272756,BR,-10,-55
270966,BR,-10,-55
59469,DK,56,10
272479,BR,-10,-55
272248,BR,-10,-55
271615,BR,-10,-55
272597,BR,-10,-55
272467,BR,-10,-55
272163,BR,-10,-55
272268,BR,-10,-55
63125,US,38,-97
273686,BR,-10,-55
272253,BR,-10,-55
272727,BR,-10,-55
327713,KE,1,38
51109,LV,57,25
272243,BR,-10,-55
272450,BR,-10,-55
19127,US,38,-97
271718,BR,-10,-55
207436,DE,51,9
60259,IS,65,-18
272501,BR,-10,-55
209396,MD, Republic of",4752017,US,38,-97
6793,FI,64,26
54889,CA,60,-95
16584,US,38,-97
273657,BR,-10,-55
272615,BR,-10,-55
272626,BR,-10,-55
61526,CL,-30,-71
265093,BR,-10,-55
272695,BR,-10,-55
41391,DE,51,9
271748,BR,-10,-55
47149,RU,60,100
272458,BR,-10,-55
271733,BR,-10,-55
271739,BR,-10,-55
272529,BR,-10,-55
271331,BR,-10,-55
272184,BR,-10,-55
139600,BD,24,90
395727,US,38,-97
141721,HK,22.25,114.17
266126,BR,-10,-55
135957,VN,16,106
46197,US,38,-97
272158,BR,-10,-55
208801,RU,60,100
46301,US,38,-97
62812,US,38,-97
10580,US,38,-97
397294,US,38,-97
271749,BR,-10,-55
146986,JP,36,138
40887,US,38,-97
272460,BR,-10,-55
393374,US,38,-97
210537,ID,-5,120
205977,TH,15,100
8854,UA,49,32
30607,US,38,-97
54598,US,38,-97
24369,CN,35,105
200365,GB,54,-2
202511,MD, Republic of",4760116,FI,64,26
1007,MF,18.073099,-63.082199
139745,AU,-27,133
198799,JO,31,36
135737,IN,20,77
212679,IR, Islamic Republic of",321936,EU,47,8
212483,GB,54,-2
61218,DE,51,9
205848,DE,51,9
209898,CH,47,8
133434,AU,-27,133
35788,GB,54,-2
47924,DE,51,9
395976,US,38,-97
48732,FR,46,2
32293,US,38,-97
396019,US,38,-97
212463,UA,49,32
395980,US,38,-97
396131,US,38,-97
395974,US,38,-97
399370,US,38,-97
34748,HR,45.17,15.5
60004,GB,54,-2
47449,GB,54,-2
138154,IN,20,77
20186,US,38,-97
208375,GB,54,-2
201414,RU,60,100
272776,BR,-10,-55
26804,US,38,-97
56514,RO,46,25
11153,US,38,-97
12968,PL,52,20
43443,RO,46,25
21846,US,38,-97
328022,TZ, United Republic of",-632732,US,38,-97
38777,ID,-5,120
31253,KZ,48,68
33330,US,38,-97
398236,US,38,-97
28510,MX,23,-102
50470,NL,52.5,5.75
8997,RU,60,100
21892,US,38,-97
50618,FR,46,2
400097,US,38,-97
16440,US,38,-97
137468,SG,1.37,103.8
211398,BE,50.83,4
3285,RU,60,100
58944,HK,22.25,114.17
207574,GB,54,-2
33082,US,38,-97
394070,US,38,-97
30122,US,38,-97
210765,US,38,-97
33073,US,38,-97
27320,US,38,-97
137325,ID,-5,120
132981,IN,20,77
30130,US,38,-97
211834,US,38,-97
53354,US,38,-97
23708,AU,-27,133
17347,US,38,-97
33081,US,38,-97
329103,NE,16,8
1000,US,38,-97
65500,US,38,-97
37703,US,38,-97
65531,US,38,-97
25978,US,38,-97
23448,US,38,-97
16153,ES,40,-4
40503,US,38,-97
16860,US,38,-97
19708,US,38,-97
4211,US,38,-97
65521,US,38,-97
38285,AU,-27,133
46233,US,38,-97
271724,US,38,-97
10113,AU,-27,133
9714,AU,-27,133
37155,US,38,-97
65515,US,38,-97
22736,US,38,-97
63092,US,38,-97
65534,US,38,-97
13717,US,38,-97
45223,TH,15,100
32121,US,38,-97
65000,US,38,-97
262992,US,38,-97
36928,US,38,-97
62384,UA,49,32
13224,US,38,-97
15329,US,38,-97
3507,US,38,-97
12169,US,38,-97
18798,US,38,-97
15804,US,38,-97
25568,US,38,-97
46559,US,38,-97
14651,US,38,-97
64613,US,38,-97
37103,US,38,-97
37475,US,38,-97
33177,US,38,-97
23190,US,38,-97
22743,US,38,-97
54231,US,38,-97
36945,US,38,-97
32021,US,38,-97
53298,US,38,-97
36900,US,38,-97
212096,ES,40,-4
196778,GB,54,-2
19533,US,38,-97
328123,US,38,-97
262692,US,38,-97
11969,US,38,-97
45576,CN,35,105
49795,US,38,-97
18781,US,38,-97
940,US,38,-97
262495,US,38,-97
213192,NL,52.5,5.75
26341,US,38,-97
20447,US,38,-97
393218,US,38,-97
43658,UA,49,32
57607,DE,51,9
22272,US,38,-97
37320,US,38,-97
23357,US,38,-97
139657,TH,15,100
30797,US,38,-97
5630,FR,46,2
38263,AU,-27,133
26286,US,38,-97
11784,US,38,-97
65022,US,38,-97
36077,US,38,-97
33017,US,38,-97
19142,US,38,-97
64501,US,38,-97
65533,US,38,-97
64512,US,38,-97
394183,US,38,-97
32358,US,38,-97
19176,US,38,-97
13980,US,38,-97
10425,US,38,-97
47089,US,38,-97
32282,US,38,-97
30104,US,38,-97
6565,US,38,-97
22830,US,38,-97
37672,CM,6,12
26295,US,38,-97
46123,US,38,-97
138465,BD,24,90
14605,US,38,-97
63190,US,38,-97
55126,US,38,-97
37010,US,38,-97
52578,US,38,-97
37591,US,38,-97
27174,US,38,-97
328369,US,38,-97
328078,US,38,-97
36267,US,38,-97
264914,BR,-10,-55
53786,US,38,-97
396015,US,38,-97
25647,US,38,-97
40687,US,38,-97
206136,GB,54,-2
133499,NZ,-41,174
26643,US,38,-97
54776,US,38,-97
202565,ES,40,-4
23176,US,38,-97
16061,IL,31.5,34.75
6485,US,38,-97
327933,US,38,-97
328145,US,38,-97
36002,US,38,-97
64500,US,38,-97
64505,US,38,-97
394156,US,38,-97
15178,US,38,-97
395270,US,38,-97
395282,US,38,-97
20421,US,38,-97
398118,US,38,-97
36979,US,38,-97
393266,US,38,-97
17341,US,38,-97
32842,US,38,-97
14545,US,38,-97
11044,US,38,-97
25800,US,38,-97
53715,US,38,-97
23262,US,38,-97
36679,US,38,-97
37169,US,38,-97
64646,US,38,-97
18775,US,38,-97
393320,US,38,-97
12176,US,38,-97
11825,US,38,-97
53775,US,38,-97
26409,US,38,-97
213190,GB,54,-2
397607,US,38,-97
11316,US,38,-97
394936,US,38,-97
393587,US,38,-97
14350,US,38,-97
396451,US,38,-97
394607,US,38,-97
3577,US,38,-97
18821,US,38,-97
40745,US,38,-97
54787,US,38,-97
395556,US,38,-97
26016,US,38,-97
26986,US,38,-97
29782,US,38,-97
46766,US,38,-97
30550,US,38,-97
33684,US,38,-97
29855,US,38,-97
206570,NL,52.5,5.75
393377,US,38,-97
32596,US,38,-97
53886,US,38,-97
62820,US,38,-97
14015,US,38,-97
37555,US,38,-97
40600,US,38,-97
35781,UA,49,32
13492,US,38,-97
396894,US,38,-97
11223,US,38,-97
26345,US,38,-97
46228,US,38,-97
22538,US,38,-97
397398,US,38,-97
39082,RO,46,25
54209,US,38,-97
32346,US,38,-97
27426,US,38,-97
57570,RU,60,100
11490,US,38,-97
14428,US,38,-97
395522,US,38,-97
199262,GB,54,-2
53727,US,38,-97
1435,US,38,-97
205474,GB,54,-2
150455,MY,2.5,112.5
393958,US,38,-97
1636,US,38,-97
11011,US,38,-97
16769,US,38,-97
27289,US,38,-97
16804,US,38,-97
146774,CN,35,105
21695,US,38,-97
53929,US,38,-97
26701,US,38,-97
30699,US,38,-97
271295,US,38,-97
46916,US,38,-97
47575,GE,42,43.5
393315,US,38,-97
26051,US,38,-97
21861,US,38,-97
14076,US,38,-97
22778,US,38,-97
39031,AE,24,54
65530,US,38,-97
64560,US,38,-97
65532,US,38,-97
262750,US,38,-97
19140,US,38,-97
53947,US,38,-97
53771,US,38,-97
30442,US,38,-97
62770,US,38,-97
11945,US,38,-97
30004,US,38,-97
27470,US,38,-97
26922,US,38,-97
46226,US,38,-97
36465,US,38,-97
40909,US,38,-97
393980,US,38,-97
18691,US,38,-97
394787,US,38,-97
63401,US,38,-97
53552,US,38,-97
395377,US,38,-97
394076,US,38,-97
22271,US,38,-97
16666,US,38,-97
26758,US,38,-97
30581,US,38,-97
62801,US,38,-97
396330,US,38,-97
15220,US,38,-97
40186,US,38,-97
39991,US,38,-97
32534,US,38,-97
21942,US,38,-97
53367,US,38,-97
32187,US,38,-97
54218,US,38,-97
33232,US,38,-97
36357,US,38,-97
394939,US,38,-97
22774,US,38,-97
26140,US,38,-97
20443,US,38,-97
394721,US,38,-97
21584,US,38,-97
46673,US,38,-97
394879,US,38,-97
13339,US,38,-97
20227,US,38,-97
395557,US,38,-97
10475,US,38,-97
36283,US,38,-97
23507,US,38,-97
40004,US,38,-97
394788,US,38,-97
33417,US,38,-97
395576,US,38,-97
29829,US,38,-97
22484,US,38,-97
46815,US,38,-97
46772,US,38,-97
27180,US,38,-97
328248,US,38,-97
31813,US,38,-97
395438,US,38,-97
23411,US,38,-97
37490,NG,10,8
16615,US,38,-97
54753,US,38,-97
27284,US,38,-97
33123,US,38,-97
131847,KR, Republic of",3747086,US,38,-97
271675,US,38,-97
32103,US,38,-97
37476,US,38,-97
394293,US,38,-97
15200,US,38,-97
18805,US,38,-97
33484,US,38,-97
394547,US,38,-97
22733,US,38,-97
328771,US,38,-97
13317,US,38,-97
212370,IN,20,77
40751,US,38,-97
14461,US,38,-97
37034,US,38,-97
45186,AU,-27,133
26018,US,38,-97
22539,US,38,-97
27291,US,38,-97
7064,US,38,-97
32772,US,38,-97
33245,US,38,-97
46472,US,38,-97
395514,US,38,-97
40255,US,38,-97
49132,US,38,-97
26520,US,38,-97
25831,US,38,-97
26682,US,38,-97
20118,US,38,-97
33008,US,38,-97
53963,US,38,-97
40920,US,38,-97
36893,US,38,-97
63433,US,38,-97
33051,US,38,-97
14889,US,38,-97
27247,US,38,-97
395376,US,38,-97
35941,US,38,-97
64203,US,38,-97
393446,US,38,-97
29763,US,38,-97
47044,US,38,-97
394376,US,38,-97
19987,US,38,-97
393305,US,38,-97
19507,US,38,-97
32497,US,38,-97
33625,US,38,-97
47069,US,38,-97
393314,US,38,-97
46355,US,38,-97
54835,PR,18.25,-66.5
28244,US,38,-97
46086,US,38,-97
398083,US,38,-97
272975,AR,-34,-64
12240,US,38,-97
53657,US,38,-97
328007,US,38,-97
20190,US,38,-97
18976,US,38,-97
15037,US,38,-97
31942,US,38,-97
19081,US,38,-97
37338,US,38,-97
11091,US,38,-97
22160,US,38,-97
32801,US,38,-97
54424,US,38,-97
18591,US,38,-97
394402,US,38,-97
22694,US,38,-97
26712,US,38,-97
23194,US,38,-97
20200,US,38,-97
33223,US,38,-97
21986,US,38,-97
54278,US,38,-97
62828,US,38,-97
54338,US,38,-97
25641,US,38,-97
53419,US,38,-97
10981,US,38,-97
53854,US,38,-97
16679,US,38,-97
26799,US,38,-97
19926,US,38,-97
55227,US,38,-97
25600,US,38,-97
11610,US,38,-97
30155,US,38,-97
4879,US,38,-97
328226,US,38,-97
55289,US,38,-97
398929,US,38,-97
397658,US,38,-97
40279,US,38,-97
33137,US,38,-97
36774,US,38,-97
26861,US,38,-97
398829,US,38,-97
26171,US,38,-97
396993,US,38,-97
46876,US,38,-97
11636,US,38,-97
141730,PH,13,122
63387,US,38,-97
23021,US,38,-97
63305,US,38,-97
30037,US,38,-97
24346,AU,-27,133
33394,US,38,-97
328149,US,38,-97
31781,US,38,-97
19359,US,38,-97
327869,US,38,-97
6081,US,38,-97
393491,US,38,-97
394519,US,38,-97
138611,BD,24,90
45167,AU,-27,133
27335,US,38,-97
33027,US,38,-97
37162,US,38,-97
63198,US,38,-97
63248,US,38,-97
23288,US,38,-97
65058,US,38,-97
64532,US,38,-97
64819,US,38,-97
64923,US,38,-97
64790,US,38,-97
65206,US,38,-97
65201,US,38,-97
64509,US,38,-97
64701,US,38,-97
65018,US,38,-97
65205,US,38,-97
65053,US,38,-97
64768,US,38,-97
65065,US,38,-97
65055,US,38,-97
64800,US,38,-97
64528,US,38,-97
64508,US,38,-97
65402,US,38,-97
65048,US,38,-97
65013,US,38,-97
65005,US,38,-97
65401,US,38,-97
64666,US,38,-97
65106,US,38,-97
65060,US,38,-97
65036,US,38,-97
65001,US,38,-97
64513,US,38,-97
65202,US,38,-97
65047,US,38,-97
65027,US,38,-97
65067,US,38,-97
65054,US,38,-97
64568,US,38,-97
64539,US,38,-97
65014,US,38,-97
65502,US,38,-97
65282,US,38,-97
65003,US,38,-97
64555,US,38,-97
64522,US,38,-97
65503,US,38,-97
65301,US,38,-97
65305,US,38,-97
64618,US,38,-97
65506,US,38,-97
65504,US,38,-97
65505,US,38,-97
65037,US,38,-97
65066,US,38,-97
64525,US,38,-97
65509,US,38,-97
64619,US,38,-97
65417,US,38,-97
65418,US,38,-97
64547,US,38,-97
64538,US,38,-97
65029,US,38,-97
18104,AU,-27,133
65094,US,38,-97
65021,US,38,-97
65512,US,38,-97
65451,US,38,-97
65020,US,38,-97
65073,US,38,-97
65117,US,38,-97
65100,US,38,-97
65091,US,38,-97
65009,US,38,-97
44393,CH,47,8
65303,US,38,-97
65312,US,38,-97
65042,US,38,-97
65072,US,38,-97
65403,US,38,-97
65090,US,38,-97
65024,US,38,-97
65115,US,38,-97
65359,US,38,-97
65075,US,38,-97
64524,US,38,-97
65191,US,38,-97
65099,US,38,-97
65335,US,38,-97
64537,US,38,-97
65404,US,38,-97
2484,FR,46,2
6777,NL,52.5,5.75
139589,CN,35,105
55176,CA,60,-95
55518,SG,1.37,103.8
24745,RO,46,25
49134,GB,54,-2
35708,DE,51,9
328830,ZA,-29,24
59360,HK,22.25,114.17
3557,US,38,-97
396914,US,38,-97
213396,DE,51,9
206762,PL,52,20
45642,TH,15,100
62146,UA,49,32
205439,RU,60,100
139862,AU,-27,133
41904,RU,60,100
50646,RU,60,100
399337,CA,60,-95
394745,CA,60,-95
203302,PL,52,20
212250,IQ,33,44
27193,US,38,-97
9301,AU,-27,133
47422,CH,47,8
34485,RU,60,100
205212,CA,60,-95
20704,AT,47.33,13.33
61522,CL,-30,-71
7598,AU,-27,133
52074,UA,49,32
26762,US,38,-97
207968,DE,51,9
272792,BR,-10,-55
134673,NZ,-41,174
396410,US,38,-97
21838,AR,-34,-64
26162,BR,-10,-55
29131,GB,54,-2
43836,IQ,33,44
10391,PA,9,-80
9670,PH,13,122
21954,US,38,-97
139931,BD,24,90
200077,FR,46,2
269746,CO,4,-72
136024,NZ,-41,174
39997,US,38,-97
57351,US,38,-97
199839,BE,50.83,4
28345,BR,-10,-55
393907,CA,60,-95
58492,ID,-5,120
59147,ID,-5,120
23942,PH,13,122
139638,HK,22.25,114.17
211407,ID,-5,120
272252,BR,-10,-55
63529,TH,15,100
265766,CR,10,-84
4845,TW,23.5,1
204987,PL,52,20
5585,IL,31.5,34.75
210222,DE,51,9
61527,CL,-30,-71
269938,PE,-10,-76
137508,JP,36,138
266340,US,38,-97
37299,LS,-29.5,28.5
58941,AU,-27,133
265538,MX,23,-102
50892,CH,47,8
38255,CN,35,105
13088,LU,49.75,6.17
265508,MX,23,-102
4789,CN,35,105
22298,US,38,-97
61240,UA,49,32
268629,US,38,-97
19271,US,38,-97
59901,PL,52,20
4151,US,38,-97
396045,CA,60,-95
16473,US,38,-97
4040,KR, Republic of",37139774,CN,35,105
3961,US,38,-97
60371,CH,47,8
138868,ID,-5,120
3746,US,38,-97
21495,PL,52,20
135884,IN,20,77
10358,US,38,-97
141442,BD,24,90
57531,RU,60,100
213287,GB,54,-2
139430,ID,-5,120
