as_number, country, lat, lon
39392, CZ, 50.5833487522109, 13.4527982529957
23764, CN, 36.0636756258008, 94.8297356583969
3741, ZA, -26.5088274019327, 26.2065376182351
6327, CA, 50.8736258463782, -115.407555857721
35280, FR, 68.0998548795017, -80.4741568529827
10796, US, 40.0304488303954, -84.5039174192286
8447, AT, 47.8017338439605, 14.9248511660485
17676, JP, 35.6865716206143, 138.774810797486
23106, BR, -19.892631605392, -44.1483755928806
2764, AU, -34.4804861313682, 146.399939171525
13237, DE, 50.4811411242711, 8.2284376466061
17494, BD, 23.6925276647446, 90.3627663815863
29791, US, 50.4478608939221, -92.6407553138701
7049, AR, -34.9070176395979, -62.2879665610984
55410, IN, 20.3957184085441, 77.083810445037
29535, PL, 52.0015301348658, 20.1794931486991
23947, ID, -3.87054321001172, 105.886590992722
43727, RU, 51.5729432108221, 38.8321033967799
12302, RO, 45.457285662503, 25.60325580567
1820, US, 50.897211046989, 28.1588599356042
6774, BE, 28.2916109570487, 29.7680654163633
5400, GB, 56.4964978438551, 3.57295963308631
22927, AR, -35.5376610175064, -60.2057340757581
4657, SG, 1.68452324436836, 103.80996463554
32098, US, 25.961527928463, -103.572863790703
60068, GB, 63.7138956485338, -28.8934877029264
8732, RU, 55.7530076754026, 37.6538935095891
12912, PL, 52.1319596071704, 20.0912280948783
4788, MY, 3.42691025416616, 103.403485647494
10099, HK, 24.5128088899356, 110.903501430156
702, US, 51.7642632827475, 4.65088411485404
53087, BR, -7.37919581740255, -36.016630016103
4651, TH, 17.487567824113, 103.436666850682
263009, BR, -22.1839502922252, -42.3371038638191
137409, AU, -2.31025963530513, 132.24474566719
38082, TH, 13.7335982096245, 100.51406027632
9505, TW, 26.807277102988, 123.307608436036
45820, IN, 19.4006822493162, 76.0898645149354
28283, BR, -28.8547217110563, -51.5455676785914
29119, ES, 38.8381459434715, -2.48660096157006
263444, BR, -23.3603171619956, -46.4888936523578
8641, RU, 55.5510868818953, 37.5304409260892
4761, ID, 6.22713090884919, 110.455453119757
199231, FI, 60.17, 24.93
52965, BR, -8.54405204686632, -35.9695651274811
33491, US, 41.4206322599983, -87.6086648695201
3215, FR, 46.7060966725002, 2.13836791778275
45430, TH, 13.9064970007114, 100.498121962888
196844, PL, 51.76, 19.48
24724, PL, 52.2351641515004, 21.0948353186472
263237, CL, -33.45, -70.65
2603, DK, 57.2612318576122, 13.6160461427163
4837, CN, 36.9937092790734, 116.902859015186
1257, EU, 58.5457383408744, 18.0937491167381
264409, BR, -23.52, -46.63
28663, BR, -23.4400200278814, -46.9096094371813
271253, BR, -21.0457468406391, -50.2814801072343
852, CA, 51.3889751676521, -112.296707023817
29838, US, 40.2980698977198, -80.0857254875675
11404, US, 44.5304276365958, -121.777415368069
9050, RO, 45.5587186171902, 25.551636510619
7552, VN, 16.5541272261378, 106.326064439079
38158, ID, -6.22, 106.8
12874, IT, 44.0326566194792, 10.8399561205109
4713, JP, 35.6804348736896, 137.539877534165
55655, ID, -1.73027551581689, 103.25653120822
13536, US, 42.4217984934305, -76.3706463985507
12714, RU, 56.0696707876717, 39.0602112211563
29226, RU, 55.6348203596118, 38.20579194613
18403, VN, 16.2266624180604, 106.373762291346
11432, BR, -23.7892867965853, -46.3155972506399
15924, TR, 40.1362304161144, 30.1102561716091
17557, PK, 31.1120767270171, 71.8205660873022
12880, IR, 35.4988950428043, 51.4949419832379
58682, BD, 23.7200396093646, 90.4051393391608
13030, CH, 47.415702727049, 8.11400573705546
55685, ID, -5.63211481013786, 106.5152555273
42708, SE, 57.2670115408071, 13.7607763824143
28368, BR, -4.20877403621798, -40.2881859272542
9299, PH, 13.4651120653489, 121.803045592128
39533, HU, 47.51, 19.05
8881, DE, 51.2943619718535, 9.74909061856109
8455, NL, 53.4218158870626, 0.503183688420153
9790, NZ, -38.3710337626647, 174.625825852574
8717, BG, 42.7538421536067, 24.3409155921951
139009, BD, 23.6712731952905, 90.354731110453
3209, DE, 50.7338046970127, 9.36320123074024
2119, NO, 59.8203609952684, 12.5975333997467
30781, FR, 44.9364652930682, 4.40389255887323
58552, ID, -6.47287717431064, 107.502128009363
38193, PK, 28.1290563290615, 69.204221650977
25478, RU, 56.048327060181, 65.7803344094455
5603, SI, 46.1360064652792, 14.7803685795452
28146, BR, -26.6254070379318, -52.2512259379982
3269, IT, 43.2301924965114, 11.8513712500756
5650, US, 38.8555641745825, -92.3740815235725
812, CA, 44.318266814039, -78.8302907338239
33651, US, 37.6592995718653, -121.915753387804
34549, DE, 61.3779503244396, 68.4483396208429
4648, NZ, -37.6528215894221, 175.095479215179
57344, BG, 42.7842136246319, 24.8327004074811
60299, RU, 55.77, 37.61
7015, US, 42.2802350171742, -71.7021423554943
13649, US, 37.7256379641328, -94.2542144362219
24748, PL, 52.24, 21.12
35168, KZ, 46.7002503151432, 75.0139565038845
50673, NL, 52.071101703327, 7.59958964440206
29075, FR, 46.5076968238496, 4.29179678205569
58511, AU, -34.3680350768555, 148.699803705068
4800, ID, -5.89327662340678, 108.071180851263
22381, BR, -23.2577643756809, -46.8401827051862
2856, GB, 52.4287234878039, -1.40201290102971
50581, UA, 49.517454172314, 32.1455730744252
58715, BD, 23.7017810094265, 90.343084329998
33667, US, 37.9928657709216, -120.83870922009
6730, CH, 47.0738050232529, 7.99816072500407
263903, BR, -15.1208094853419, -40.7792280640806
9730, IN, 13.7396627613716, 73.3168591609917
200612, VG, 33.3244023326611, 44.5248437886767
9808, CN, 35.2358809605978, 114.214381223088
39386, SA, 24.7267394922512, 46.8620472562915
16019, CZ, 49.9226719069057, 15.1472982388165
1680, IL, 32.2972001635093, 34.8776426804085
44901, BG, 42.232461379264, 22.8025693481145
13249, UA, 50.4590632540412, 30.5242916057868
8551, IL, 32.2873015569638, 34.6743904502521
11427, US, 31.7795445816205, -97.9417164345003
2152, US, 35.6746354471497, -119.545299989619
21859, US, 67.4340276548059, 177.273916709268
8400, RS, 44.7262054329144, 20.5026883759081
12578, LV, 56.8540551701636, 24.2329383677359
41327, IT, 39.8000339052886, 12.7860980675223
28260, BR, -22.439518835806, -42.8990465960017
15694, PL, 51.9739346511535, 20.8065083337945
37271, ZA, -30.8247778976818, 26.1002424662541
8866, BG, 42.7349007898009, 24.8143297198875
48858, RU, 57.63667595584, 65.5130056107861
45899, VN, 17.429909588083, 106.240523928936
132884, BD, 23.71, 90.41
4775, PH, 13.9714336885059, 121.71885623521
3758, SG, 1.40182235739793, 103.839089805627
33287, US, 40.0065115956469, -75.3074785862968
2381, US, 43.5566692766146, -89.4250302199714
3292, DK, 55.836946214013, 11.0903718767984
23005, US, 37.4168071013541, -110.935039790783
13194, LT, 55.1359092237056, 24.6236906143818
29314, PL, 52.5299450071916, 19.0705244774576
16397, BR, -22.9122699784433, -46.674089489334
17378, US, 35.836838499583, -90.0481681760124
3267, RU, 56.330936974687, 39.1855428482108
19551, US, 38.8721207386893, -120.321389442899
52925, BR, -21.8645670473426, -46.0927380612743
199995, UA, 49.3933773835714, 31.024418387484
396998, US, 56.9984596942304, -68.7355853836364
42337, IR, 35.2068541236717, 51.4780613417117
13293, PL, 51.8016831453952, 19.318480558157
5713, ZA, -25.9882962516973, 28.0723049498545
15164, US, 38.4007620008529, -97.686564852834
45296, ID, -8.72, 115.17
7385, US, 43.72613105565, -114.261693970853
263073, BR, -8.25065016526831, -35.3957950452974
8953, RO, 44.8307803463605, 25.8232325192233
28186, BR, -12.9924866900581, -38.5910597761218
37282, NG, 6.39283762876989, 3.1412865310128
6079, US, 41.1071254985387, -79.30467634389
16637, ZA, -30.560268600315, 23.7837964994854
19037, AR, -33.3275117699499, -59.6803265868965
11664, AR, -32.6668715601586, -58.9476302014619
21574, BR, -19.9237473124302, -44.0936576426951
33132, US, 28.6616692208461, -83.4729570406635
12883, UA, 48.9089632941814, 31.8170554907277
42020, LB, 33.935872564798, 35.5298213741768
33657, US, 38.9623324904081, -76.8495487845542
9009, RO, 61.4229341180506, -13.8463104767683
25933, BR, -27.6684273789123, -50.0529870710531
12479, ES, 39.9646818955278, -2.1247053364035
28716, IT, 44.9654894891944, 10.0767412531041
52361, AR, -33.5633595263362, -59.9765867687203
2854, RU, 57.4881625583649, 42.3860195920384
55002, US, 48.767532237182, -118.01210387854
61595, BR, -20.0416007135682, -45.2205602361954
3462, TW, 24.8938818178172, 121.406529258255
45629, TH, 13.87728319315, 100.516358977416
50629, DE, 53.0485005117058, 8.82469279586842
21949, CA, 43.8721548541226, -79.7531294326682
52376, AR, -34.61, -58.42
9680, TW, 25.0287570709329, 121.498123205912
2519, JP, 35.7636733644411, 138.373249977169
44530, FR, 45.3073255608053, 5.01047617029096
5606, RO, 44.779338665905, 25.8292348811106
57866, NL, 51.8616436795318, 4.57219559727602
6667, FI, 61.7939761335938, 13.9228675419121
28343, BR, -27.1593462640805, -49.3674465019362
29208, CZ, 49.8400905065858, 15.1864354989233
3910, US, 55.9600079595378, -47.9645304491269
2686, US, 61.3422339782316, -36.28659896746
12430, ES, 39.9104443476907, -3.75954924461181
28126, BR, -6.50944224518368, -37.9885563335718
12695, RU, 56.2626411065821, 37.4159873369045
61599, BR, -22.9, -43.18
8529, OM, 23.6, 58.54
11014, AR, -34.398959498676, -58.5945076537361
201706, RU, 56.4435763405046, 36.6133657551682
34224, BG, 42.8018649377184, 23.8387235354289
5391, HR, 45.3043984848433, 16.1679733075169
46786, US, 51.4632023251856, -43.6959463350747
4229, US, 22.28, 114.17
20001, US, 33.6696311747181, -121.359545479073
20055, US, 47.2745864129818, -121.5228722944
3352, ES, 40.0563171095445, -3.18249895637
5578, SK, 48.3805666959349, 18.01293115579
47605, FI, 60.8529421500501, 25.0833926971224
45903, VN, 16.0707574158917, 106.552792390909
7016, US, 40.4624258801345, -78.454332160837
262287, BR, 11.0046445257835, -43.3201094067253
52720, BR, -12.5573846075056, -39.1774171072011
3301, SE, 59.0105175046064, 15.9829695309392
135069, NZ, -38.6276697782728, 174.655301534719
7470, TH, 13.8816840977103, 100.652712136648
34309, DE, 50.3128804113708, 8.47924640383462
59796, SK, 51.3050349066897, 44.1466718383218
36236, US, 46.5964294400082, -83.5221676895179
4787, ID, -5.97124627075106, 106.772645533407
45117, IN, 22.5086307006603, 74.0296125854278
202, US, 32.55, -92.04
50606, PL, 52.3110667959329, 20.5569348317865
9116, IL, 37.097323658213, 32.8357045465667
60171, ES, 13.2168141165492, 4.17436069148492
137491, BD, 23.2997733687718, 90.6779939153366
12400, IL, 32.0927008878866, 34.8807012174799
3561, US, 42.8708070929224, -104.749798675241
23855, SG, 1.31, 103.83
18229, IN, 19.3365904090241, 78.4635068933853
198949, IL, 49.3813969741639, -59.3208780010233
17922, ID, -6.13, 106.75
62, US, 35.2426539863347, -92.636440530501
61135, TR, 43.9434659082452, 24.9360204985212
24961, DE, 51.1809580778297, 7.69637246618634
28910, UZ, 41.1420199320129, 69.0839336354813
39737, RO, 44.7982205804354, 25.8227616778599
8657, PT, 35.1852661779412, -7.40595212398072
2907, JP, 35.8636886735019, 137.444559059625
9930, MY, 3.4019499572005, 101.69248894131
6855, SK, 48.5954837515992, 18.5539988124783
17762, IN, 18.9523208485003, 73.2696199088916
59613, UA, 50.44, 30.51
22822, US, 54.0735874827166, -79.3151032132382
721, US, 38.4638072239077, -89.6433010639527
59605, BH, 29.5217385399208, 45.6372943185107
9507, AU, -30.2725797611137, 140.626770014241
12963, UA, 50.4519347120098, 30.5368554154452
15290, CA, 45.8510944748265, -82.6435844759664
49063, RU, 55.8099590346418, 37.6275266320369
52554, BR, -13.1332613341695, -40.2508820415863
15557, FR, 47.2568703771134, 2.78721649668529
47147, AT, 50.8952342050709, 18.3891205275297
13760, US, 31.1962723093005, -88.2678717137003
52551, BR, -23.3408441154748, -46.8844586637904
141731, BD, 23.6787199088333, 90.5050555564442
2116, NO, 60.9100265571821, 10.5201200287349
703, US, -16.69110554854, 140.575479126337
17665, IN, 20.9906371585906, 76.301492007171
31287, BG, 42.5736120335002, 28.3868612308052
11172, MX, 22.3630662299784, -99.7090575331922
262761, BR, -20.7639815757932, -49.313371336303
37613, GH, 6.16034761169473, 2.05614614644188
137366, ID, -6.19994887852152, 106.839571431048
31242, PL, 50.4864002950357, 18.9460700281929
1267, IT, 43.596400612809, 11.4157994461827
132876, TH, 14.2033309993653, 100.533422333343
40264, US, 42.2493199208534, -97.0525792168391
266925, BR, -23.4625489297043, -45.8389175109181
12735, TR, 39.9517593684506, 30.3262423048302
12129, US, 42.5515763296626, -84.0565528386835
15576, CH, 47.0651980902123, 7.30886532279001
29396, NL, 52.2036675820969, 5.12389736667191
269096, BR, -19.1184499338153, -43.2087536741973
33668, US, 42.5799858773507, -83.9008805129336
7575, AU, -34.1736040275482, 144.139897611907
14259, CL, -32.8604577258531, -70.3630556092995
12310, RO, 44.4329511087736, 26.0372877169938
133840, ID, -6.47, 106.45
33363, US, 30.3690759434595, -84.5889622906909
12713, GR, 37.9756127781621, 23.6886556902696
53181, BR, -22.0897132706815, -42.3784978591783
26554, US, 42.1298060347911, -85.7404182517231
8764, LT, 54.9642247637157, 24.4436925949301
12357, ES, 40.88390752908, -0.195363555853414
25091, CH, 46.5958902301572, 6.67047441648704
11351, US, 43.1430130662934, -79.7863901935933
52863, BR, -22.9587576970291, -47.020082236739
58463, ID, -6.13, 106.75
2711, US, 34.1268499700965, -80.8136541341647
9829, IN, 19.8333730050581, 78.3803653541444
9381, HK, 22.4996197024905, 114.220450335733
5483, HU, 47.2929111239856, 19.4224482104729
8926, MD, 47.0596672915523, 28.6753917597991
132215, IN, 23.9978330075128, 80.2745329599133
262462, BR, -7.16179024083028, -48.3324342708245
4808, CN, 39.7080023440981, 116.332815583358
11426, US, 35.6877625194169, -81.2009791474025
60280, BY, 53.94, 27.58
25159, RU, 55.8110128485742, 38.0521250418374
5089, GB, 52.6960157924347, -1.53133756310431
27947, EC, -0.566512615920794, -79.3018830813548
22652, CA, 45.6325659385001, -74.1028148659372
13789, US, 40.9942542446766, -79.7304387275807
262503, BR, -3.56276063759812, -44.8251074846241
41798, KZ, 49.5034360743773, 72.1448407271628
9269, HK, 22.2822352401557, 114.169550824046
262355, BR, -23.3525399007875, -51.8916857784271
139901, BD, 23.6967270397387, 90.4176830147427
266583, BR, -16.4062343972014, -51.0486152491352
10103, HK, 22.3423112121196, 114.229790477034
35000, RU, 59.702977852135, 30.570273411436
56534, RU, 59.0162165129401, 32.1544904621251
18734, MX, 21.4604475457676, -99.9964720831493
17439, IN, 19.4841007639003, 74.1545937238958
8595, RU, 55.7723411394071, 37.6822651049421
34779, SI, 46.1191054257747, 14.6544369235411
8262, BG, 42.8177758812292, 24.3186843138787
1853, EU, 47.9548654195142, 15.3394200665286
262907, BR, -29.2281622408049, -52.2879167702289
265345, BR, -12.8950004486069, -38.5175066972107
43754, IR, 35.4821047052193, 51.5007118100292
25899, US, 44.5428916448469, -122.811549958487
201776, RU, 51.1560566781145, 36.5957944057521
135607, PH, 18.3357504159165, 124.127928860193
25227, RU, 55.8953465632481, 37.8812794612323
264668, EC, -1.55895815557378, -79.4688597878449
19114, EC, -1.12974385089344, -79.0533622745448
9885, IN, 28.61, 77.22
13367, US, 44.9451823541749, -93.0907270936721
1916, BR, -17.550081328, -43.2467441112006
48084, RU, 55.76, 37.66
55352, IN, 18.8798520765876, 73.2055359559237
25255, AT, 48.1449533757888, 15.9776884192579
199599, RU, 56.0585136257618, 38.5795278550719
267469, BR, -22.8362051690472, -46.6771269629786
52573, BR, -16.837129298144, -49.8149139871357
14868, BR, -25.0358639237942, -49.9170532758103
58656, BD, 23.7657619924488, 90.3429433635474
4847, CN, 39.7980484844819, 116.37984501221
16814, AR, -34.4836951539285, -58.5853232301928
8412, AT, 47.9607992911055, 15.5288352974542
13094, RU, 53.36, 83.76
137557, TH, 13.87, 100.52
33660, US, 40.7436378798908, -111.717351331291
38731, VN, 16.4374587865253, 106.280277150527
19151, US, 35.0268387441768, -78.5592044446985
48276, RU, 55.7542435468567, 37.6621197279927
132116, IN, 28.5216435160221, 77.5222706079861
35819, SA, 23.8675387775456, 44.4651107526534
8767, DE, 48.6203740966455, 11.1485279611887
8151, MX, 21.5324119075862, -100.525012059846
27064, US, 39.4121091161946, -83.9440876866881
7004, CL, -33.5145787809121, -70.781248939466
6849, UA, 49.7299239576374, 29.8423946028589
5056, US, 41.9234002195926, -93.1665739015063
11796, US, 44.6744770700448, -91.3989144570425
7568, TH, 13.7248478373531, 100.496234890589
55824, IN, 21.2492909224591, 78.5763487554817
262847, BR, -25.1198672400692, -50.0939587733049
34927, CH, 63.9364900078863, 5.90552036157296
8932, AM, 40.18, 44.52
17451, ID, -6.38078801003881, 108.489335847408
133296, IN, 21.1183288228145, 73.1374050040545
11272, US, 32.529892236312, -89.5709157967669
268696, BR, -20.5164791187326, -41.5419614855661
7795, US, 37.8278265377305, -79.1491096833486
9119, SI, 45.720909350993, 15.4915906851342
43350, NL, 53.8476901897484, 1.9858782787039
56258, ID, -6.13, 106.75
48159, IR, 36.0117662134752, 52.4184986115497
19009, US, 41.1513413101033, -82.7086747515536
8501, PL, 51.9318004744299, 18.8066870900252
13767, US, 37.4267494859119, -96.3757174149301
35805, GE, 41.7211704326712, 44.2094441178287
4764, AU, -35.506703035883, 147.242103906456
52091, RU, 55.76, 37.58
35753, SA, 24.5185555057121, 45.2550662528466
33652, US, 39.6527853254743, -104.928356968797
62943, US, 39.2385378682199, -92.2871223347006
12779, IT, 45.0089088578344, 7.87184973779089
58945, BD, 41.0508456648986, 86.0093869725544
2518, JP, 35.6522164514888, 137.454759221026
2687, US, 65.4576421063357, 164.519231780182
2500, JP, 35.331863709033, 138.207971709866
17408, TW, 22.0221296805704, 119.424863685031
24940, DE, 51.3277777138101, 12.708761508019
16086, FI, 60.7561316266749, 24.5806128789937
12297, AM, 40.1875634722369, 44.5207509624905
4515, HK, 22.3240858206151, 114.180874803903
262740, BR, -9.45625313265731, -36.462815258927
4780, TW, 24.9473959252232, 121.439713742629
33650, US, 47.5772801397723, -121.616314343722
40676, US, 38.520289457509, -110.252516498588
15305, US, 43.1878589359992, -114.534923465296
21385, DE, 48.2123231628156, 11.5693168802905
265269, BR, -6.60569779635978, -42.5967077276418
19108, US, 34.6888215402033, -95.826273782363
55850, NZ, -37.3889365378099, 175.086129036796
12025, US, 41.0306974771531, -90.3323487197069
20632, RU, 59.1155744338804, 32.8733315897271
26801, US, 40.3532829773087, -83.3030183845097
263276, BR, -8.2521676360294, -35.1767855335607
52872, BR, -12.7514371801316, -38.5517279547417
7342, US, 52.0683578787289, -69.0415202383137
8452, EG, 30.1493466960563, 31.1170544409294
58224, IR, 35.0261323618149, 51.4073475721259
8437, AT, 47.9806933464801, 15.4298345819927
28189, BR, -23.4953232370225, -46.6610033616291
200780, FR, 48.4175585070368, 2.70651930829961
31261, RU, 55.7812367747447, 37.5496700317298
15895, UA, 49.6129006497591, 30.9424534472636
262206, GT, 14.6165104134015, -90.5266983517482
18101, IN, 20.017239191279, 74.8272104831781
45147, ID, -6.13, 106.75
45796, TH, 13.9365912693065, 100.72682568233
28158, BR, -25.8480808125306, -52.6761690436985
61689, BR, -16.7783222470312, -51.667494762423
9198, KZ, 47.4069641449124, 73.1172900778292
7725, US, 33.9458745112575, -84.6810016058545
60388, RU, 58.209898282288, 43.4888092503444
13876, US, 33.0091687410309, -90.4136050946022
25180, GB, 51.696884114494, -0.39596670115697
5518, LV, 56.8729701884905, 24.5245186491723
8449, KG, 42.788115368728, 74.5215725078826
202766, ES, 38.8910894254055, -3.25926223252869
9924, TW, 24.9333790230495, 121.441438222893
3754, US, 41.7499313382495, -74.9157418296986
211715, GB, 55.2156697848116, -92.6108976876699
52840, BR, -23.1374575218527, -46.9769484862797
263047, BR, -23.0032056766479, -44.0521057045573
132770, IN, 18.7054353081041, 73.8967649276006
265377, BR, -8.37900041860938, -35.4773180949597
10578, US, 42.37, -71.1
719, FI, 60.716251773574, 24.7637487278161
30517, US, 42.9265963383711, -85.400350654307
12085, US, 40.9410475229764, -102.143404905581
4621, TH, 14.9858080110177, 101.710228445997
6789, RU, 50.735629730033, 36.1183205773365
6696, BE, 50.4821458340658, 4.8537224223794
9848, KR, 37.5093149406557, 127.053630044977
27750, UY, -34.91, -56.21
3212, SI, 46.2251947798219, 14.9687674827855
4750, TH, 13.747466777462, 100.531742803188
23487, EC, -1.7378819811706, -79.4244792843842
17995, ID, -6.31730753506838, 107.420271957598
33490, US, 44.02936572153, -112.071056711913
45489, LK, 6.92, 79.87
44600, UA, 50.4324715104088, 30.150587502316
59239, BD, 23.7288875407679, 90.3929835506713
11280, US, 28.2396476025758, -81.213037114008
17621, CN, 31.6981163585856, 121.500839776816
8308, PL, 51.9022023639138, 20.3644262658707
47232, CZ, 50.2383252802639, 14.2198318620348
45177, NZ, -37.8274318649476, 174.035068916981
1759, FI, 60.9101615874571, 24.5399034224466
6057, UY, -34.7312414479022, -56.1219280428112
44306, HR, 45.8005386763768, 16.1376184712778
12189, US, 33.40485130889, -112.102488015925
35699, ES, 42.2617338520834, -1.52745768611856
34772, MK, 41.915055404779, 21.575952335246
266931, BR, -23.5396490982939, -46.6457037817913
41313, BG, 42.6407716469688, 24.385268011089
18106, SG, 2.93490463632494, 105.095042678748
396356, US, 51.8602192861451, -114.814066884138
15994, HR, 45.5328279811936, 15.9404440809456
63956, AU, -32.8861594250521, 147.530783168526
